accident_index,accident_year_x,accident_reference_x,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,accident_year_y,accident_reference_y,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty
a2021010351008,2021,10351008,546319.0,171785.0,0.103238,51.42619,1,3,1,1,20/12/2021,2,12:30,-1,E09000004,E09000004,3,211,6,20,0,-1,0,-1,0,1,1,1,1,0,0,1,3,2,E01000457,2021,010351008,1,1,3,2,16,4,3,10,9,0,0,0,0,1,9,E01000341
a2021010349037,2021,10349037,549232.0,178341.0,0.147872,51.484339,1,3,1,1,09/12/2021,5,15:30,-1,E09000004,E09000004,4,250,1,20,1,4,3,206,1,4,1,4,1,0,0,1,1,2,E01000333,2021,010349037,1,1,3,1,10,2,3,10,9,0,0,0,0,1,3,E01001637
a2021010348882,2021,10348882,547394.0,178894.0,0.121651,51.489789,1,3,1,1,07/12/2021,3,16:50,-1,E09000004,E09000004,4,213,9,20,3,4,4,213,9,9,4,2,2,9,9,1,3,2,E01000417,2021,010348882,1,1,3,2,42,7,3,1,3,0,0,0,0,1,3,E01001578
a2021010347152,2021,10347152,547913.0,175854.0,0.127849,51.462338,1,3,1,1,30/11/2021,3,18:03,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,1,4,1,1,0,0,1,1,2,E01000394,2021,010347152,1,1,3,2,39,7,3,1,3,0,0,0,0,1,9,E01000356
a2021010346843,2021,10346843,547661.0,178918.0,0.125504,51.489935,1,3,1,1,29/11/2021,2,07:40,-1,E09000004,E09000004,4,213,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000418,2021,010346843,1,1,3,1,29,6,3,5,2,0,0,0,0,1,4,E01024027
a2021010345723,2021,10345723,547327.0,175643.0,0.119331,51.460595,1,3,1,1,24/11/2021,4,06:30,-1,E09000004,E09000004,3,207,9,30,99,9,6,0,9,9,4,1,9,9,9,1,3,2,E01000393,2021,010345723,1,1,3,1,29,6,3,6,9,0,0,0,0,1,6,E01000414
a2021010345190,2021,10345190,547209.0,174196.0,0.117032,51.447624,1,3,1,1,18/11/2021,5,16:00,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,0,1,9,1,0,0,1,1,2,E01000352,2021,010345190,1,1,3,2,11,3,3,10,9,0,0,0,0,1,9,E01000446
a2021010345174,2021,10345174,551693.0,176495.0,0.182494,51.467098,1,3,1,1,21/11/2021,1,09:00,-1,E09000004,E09000004,5,0,6,20,99,9,6,0,0,5,1,1,1,0,0,1,3,2,E01000433,2021,010345174,1,1,3,2,18,4,3,1,9,0,0,0,0,1,2,E01000433
a2021010344389,2021,10344389,547730.0,173311.0,0.124154,51.439536,1,3,1,1,16/11/2021,3,18:51,-1,E09000004,E09000004,3,222,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01000445,2021,010344389,1,1,3,1,50,8,3,5,3,0,0,0,0,1,9,E01000446
a2021010343061,2021,10343061,546648.0,176554.0,0.109942,51.468957,1,2,2,2,10/11/2021,4,16:07,-1,E09000004,E09000004,3,209,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01032566,2021,010343061,2,2,3,1,32,6,3,6,9,0,0,0,0,1,3,E01001669
a2021010343061,2021,10343061,546648.0,176554.0,0.109942,51.468957,1,2,2,2,10/11/2021,4,16:07,-1,E09000004,E09000004,3,209,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01032566,2021,010343061,2,1,3,2,68,10,2,6,9,0,0,0,0,1,3,E01001669
a2021010342965,2021,10342965,547423.0,172528.0,0.119415,51.43258,1,3,1,1,10/11/2021,4,08:30,-1,E09000004,E09000004,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000382,2021,010342965,1,1,3,1,11,3,3,5,1,0,0,0,0,1,8,E01000420
a2021010342828,2021,10342828,549540.0,178349.0,0.152307,51.484329,1,3,1,1,09/11/2021,3,16:30,-1,E09000004,E09000004,5,0,3,30,3,4,3,206,0,8,1,1,1,0,0,1,3,2,E01000332,2021,010342828,1,1,3,1,8,2,3,1,3,0,0,0,0,1,4,E01000406
a2021010342126,2021,10342126,546528.0,174442.0,0.107341,51.450011,1,1,1,1,06/11/2021,7,12:14,-1,E09000004,E09000004,3,210,6,30,0,-1,0,-1,0,8,1,1,1,0,0,1,1,2,E01000352,2021,010342126,1,1,3,2,52,8,1,5,1,0,0,0,0,1,7,E01000347
a2021010341342,2021,10341342,548883.0,177066.0,0.142312,51.472974,1,2,1,1,02/11/2021,3,15:25,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,8,1,1,1,0,0,1,1,2,E01000436,2021,010341342,1,1,3,1,10,2,2,5,1,0,0,0,0,1,9,E01000436
a2021010339901,2021,10339901,549509.0,173055.0,0.149623,51.43677,1,3,1,1,26/10/2021,3,18:15,-1,E09000004,E09000004,3,223,6,30,99,9,6,0,9,9,1,1,1,0,0,1,3,2,E01000447,2021,010339901,1,1,3,1,34,6,3,6,9,0,0,0,0,2,3,E01020737
a2021010338842,2021,10338842,548305.0,176380.0,0.133708,51.466962,1,3,1,1,21/10/2021,5,11:36,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000356,2021,010338842,1,1,3,1,21,5,3,9,9,0,0,0,0,1,1,E01001574
a2021010338748,2021,10338748,549138.0,170112.0,0.143052,51.410423,1,1,1,1,20/10/2021,4,20:10,-1,E09000004,E09000004,4,2173,6,50,0,-1,0,-1,0,0,7,2,2,0,0,2,1,2,E01000383,2021,010338748,1,1,3,1,44,7,1,10,9,0,0,0,0,-1,-1,-1
a2021010338474,2021,10338474,549626.0,175086.0,0.152163,51.454988,1,3,1,1,19/10/2021,3,15:23,-1,E09000004,E09000004,6,0,1,30,1,2,3,220,0,8,1,1,1,0,6,1,1,2,E01000362,2021,010338474,1,1,3,2,12,3,3,5,1,0,0,0,0,1,8,E01000451
a2021010338428,2021,10338428,546697.0,176814.0,0.110755,51.47128,1,3,1,1,19/10/2021,3,13:15,-1,E09000004,E09000004,3,209,6,30,3,4,5,0,0,8,1,1,1,0,0,1,1,2,E01032566,2021,010338428,1,1,3,2,41,7,3,5,3,0,0,0,0,1,5,E01000338
a2021010337744,2021,10337744,550892.0,176976.0,0.171177,51.471634,1,2,1,1,15/10/2021,6,16:06,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000369,2021,010337744,1,1,3,1,11,3,2,5,9,0,0,0,0,1,9,E01000327
a2021010337384,2021,10337384,547085.0,175697.0,0.115873,51.461143,1,3,1,2,14/10/2021,5,08:20,-1,E09000004,E09000004,3,207,6,30,3,1,6,0,0,8,1,1,1,0,0,1,1,2,E01000392,2021,010337384,1,1,3,1,45,7,3,7,9,0,0,0,0,1,8,E01000393
a2021010337384,2021,10337384,547085.0,175697.0,0.115873,51.461143,1,3,1,2,14/10/2021,5,08:20,-1,E09000004,E09000004,3,207,6,30,3,1,6,0,0,8,1,1,1,0,0,1,1,2,E01000392,2021,010337384,1,2,3,2,8,2,3,7,9,0,0,0,0,1,8,E01000393
a2021010337056,2021,10337056,546940.0,176454.0,0.114102,51.467983,1,2,1,1,12/10/2021,3,15:34,-1,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000455,2021,010337056,1,1,3,1,13,3,2,5,3,0,0,0,0,1,2,E01024165
a2021010333066,2021,10333066,549760.0,177316.0,0.155035,51.474989,1,3,1,1,23/09/2021,5,17:03,-1,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000437,2021,010333066,1,1,3,2,29,6,3,9,7,0,0,0,0,1,2,E01000434
a2021010332848,2021,10332848,548558.0,175359.0,0.136918,51.457722,1,3,1,1,22/09/2021,4,15:40,-1,E09000004,E09000004,3,207,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000360,2021,010332848,1,1,3,1,23,5,3,9,5,0,0,0,0,1,4,E01024167
a2021010331013,2021,10331013,546225.0,172223.0,0.102067,51.43015,1,2,1,1,13/09/2021,2,18:52,-1,E09000004,E09000004,3,222,6,30,0,-1,0,-1,0,1,1,1,1,0,0,1,1,2,E01000457,2021,010331013,1,1,3,2,12,3,2,4,1,0,0,0,0,1,2,E01000386
a2021010331001,2021,10331001,547293.0,173255.0,0.117848,51.439147,1,3,1,1,13/09/2021,2,15:05,-1,E09000004,E09000004,5,0,6,30,1,4,3,222,0,0,1,1,1,0,0,1,1,2,E01000461,2021,010331001,1,1,3,1,11,3,3,5,2,0,0,0,0,1,5,E01000383
a2021010330365,2021,10330365,550736.0,174845.0,0.168024,51.452528,1,3,1,1,05/09/2021,1,00:30,-1,E09000004,E09000004,3,207,6,30,99,9,6,0,0,0,7,1,1,0,0,1,3,2,E01000378,2021,010330365,1,1,3,1,38,7,3,10,9,0,0,0,0,1,5,E01000379
a2021010329609,2021,10329609,552372.0,175722.0,0.191929,51.459971,1,3,1,1,07/09/2021,3,06:07,-1,E09000004,E09000004,3,206,1,40,1,4,6,0,0,8,1,1,1,0,0,1,1,2,E01000374,2021,010329609,1,1,3,2,67,10,3,1,1,0,0,0,0,1,2,E01000433
a2021010327865,2021,10327865,545385.0,175764.0,0.091447,51.462184,1,3,1,1,27/08/2021,6,21:00,-1,E09000004,E09000004,6,0,9,30,99,9,6,0,0,0,4,1,1,0,0,1,3,2,E01000396,2021,010327865,1,1,3,1,58,9,3,6,9,0,0,0,0,1,9,E01000410
a2021010326062,2021,10326062,549157.0,175330.0,0.145521,51.457304,1,3,1,1,23/08/2021,2,18:45,-1,E09000004,E09000004,5,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000365,2021,010326062,1,1,3,1,38,7,3,6,9,0,0,0,0,1,6,E01000330
a2021010324964,2021,10324964,552245.0,177182.0,0.190731,51.473123,1,3,1,1,04/08/2021,4,11:22,-1,E09000004,E09000004,6,0,9,20,99,9,6,0,9,9,1,9,9,9,9,1,3,2,E01000432,2021,010324964,1,1,3,1,-1,-1,3,9,5,0,0,0,0,-1,-1,-1
a2021010324748,2021,10324748,547811.0,177124.0,0.126912,51.473776,1,3,1,1,16/08/2021,2,10:25,-1,E09000004,E09000004,5,0,9,30,5,4,6,0,0,1,1,1,1,0,0,1,3,2,E01000359,2021,010324748,1,1,3,2,84,11,3,1,1,0,0,0,0,1,10,E01000359
a2021010324527,2021,10324527,545208.0,174496.0,0.088381,51.450836,1,2,1,1,14/08/2021,7,15:21,-1,E09000004,E09000004,3,210,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000340,2021,010324527,1,1,3,1,62,9,2,5,3,0,0,0,0,1,7,E01000340
a2021010323892,2021,10323892,549730.0,174663.0,0.15348,51.451159,1,3,1,1,11/08/2021,4,13:45,-1,E09000004,E09000004,3,220,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,2,E01000364,2021,010323892,1,1,3,2,87,11,3,5,3,0,0,0,0,1,7,E01000364
a2021010323064,2021,10323064,552333.0,175314.0,0.191193,51.456315,1,3,1,1,05/08/2021,5,17:40,-1,E09000004,E09000004,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,3,2,E01000376,2021,010323064,1,1,3,1,51,8,3,8,3,0,0,0,0,1,2,E01000374
a2021010320928,2021,10320928,549734.0,173283.0,0.152954,51.438759,1,3,1,1,23/07/2021,6,11:15,-1,E09000004,E09000004,4,2210,9,20,2,4,3,223,9,9,1,9,9,9,9,1,3,2,E01000447,2021,010320928,1,1,3,2,30,6,3,1,1,0,0,0,0,1,5,E01003340
a2021010320181,2021,10320181,548754.0,179071.0,0.1413,51.491024,1,3,1,1,21/07/2021,4,09:10,-1,E09000004,E09000004,4,213,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000336,2021,010320181,1,1,3,2,9,2,3,5,2,0,0,0,0,-1,-1,-1
a2021010319789,2021,10319789,551251.0,177024.0,0.176362,51.471969,1,3,1,1,15/07/2021,5,09:30,-1,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,9,1,1,1,0,0,1,3,2,E01000367,2021,010319789,1,1,3,1,59,9,3,1,3,0,0,0,0,1,3,E01000367
a2021010319475,2021,10319475,548326.0,176593.0,0.134099,51.46887,1,3,1,1,17/07/2021,7,01:15,-1,E09000004,E09000004,6,0,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,2,E01000356,2021,010319475,1,1,3,2,17,4,3,10,9,0,0,0,0,1,4,E01000439
a2021010318947,2021,10318947,551914.0,177752.0,0.186214,51.478333,1,3,1,1,13/07/2021,3,15:00,-1,E09000004,E09000004,6,0,6,30,9,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000429,2021,010318947,1,1,3,1,17,4,3,1,9,0,0,0,0,1,2,E01000429
a2021010318389,2021,10318389,549215.0,176255.0,0.146746,51.4656,1,2,1,1,10/07/2021,7,14:21,-1,E09000004,E09000004,6,0,6,30,7,4,5,0,0,1,1,1,1,0,0,1,1,2,E01000358,2021,010318389,1,1,3,2,83,11,2,1,1,0,0,0,0,1,8,E01000355
a2021010316454,2021,10316454,549687.0,175773.0,0.153332,51.461144,1,3,1,1,29/06/2021,3,14:43,-1,E09000004,E09000004,3,220,6,30,2,4,5,0,0,8,1,1,1,0,0,1,1,2,E01000330,2021,010316454,1,1,3,1,83,11,3,1,3,0,0,0,0,1,6,E01000330
a2021010315964,2021,10315964,547601.0,176148.0,0.123483,51.465061,1,3,1,1,26/06/2021,7,23:23,-1,E09000004,E09000004,6,0,6,20,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000456,2021,010315964,1,1,3,1,17,4,3,5,3,0,0,0,0,1,9,E01000456
a2021010314999,2021,10314999,546233.0,175575.0,0.103567,51.460267,1,3,1,1,21/06/2021,2,16:57,-1,E09000004,E09000004,5,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,2,E01000414,2021,010314999,1,1,3,1,13,3,3,8,3,0,0,0,0,1,2,E01000386
a2021010314055,2021,10314055,547105.0,177525.0,0.116921,51.477563,1,3,1,1,16/06/2021,4,15:23,-1,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01001574,2021,010314055,1,1,3,1,61,9,3,10,9,0,0,0,0,1,1,E01001655
a2021010313313,2021,10313313,551547.0,178024.0,0.18105,51.480875,1,3,1,1,13/06/2021,1,12:13,-1,E09000004,E09000004,5,0,2,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000403,2021,010313313,1,1,3,1,78,11,3,6,9,0,0,0,0,1,3,E01000372
a2021010312340,2021,10312340,548983.0,175305.0,0.143008,51.457125,1,3,1,1,08/06/2021,3,15:14,-1,E09000004,E09000004,3,207,3,20,0,-1,0,-1,0,4,1,1,1,0,0,1,1,2,E01000360,2021,010312340,1,1,3,1,13,3,3,4,1,0,0,0,0,1,5,E01000360
a2021010312318,2021,10312318,547914.0,179628.0,0.129443,51.496249,1,3,1,1,08/06/2021,3,15:18,-1,E09000004,E09000004,5,0,3,30,0,-1,0,-1,0,8,1,1,1,0,0,1,1,2,E01000466,2021,010312318,1,1,3,2,13,3,3,5,1,0,0,0,0,1,3,E01001688
a2021010311374,2021,10311374,546181.0,171979.0,0.101334,51.427969,1,3,1,1,04/06/2021,6,00:44,-1,E09000004,E09000004,3,222,6,30,0,-1,0,-1,0,0,4,1,1,0,0,1,1,2,E01000457,2021,010311374,1,1,3,2,22,5,3,5,3,0,0,0,0,3,5,E01033180
a2021010307460,2021,10307460,546483.0,171658.0,0.105543,51.425006,1,2,1,1,15/05/2021,7,12:40,-1,E09000004,E09000004,3,211,6,30,1,4,3,2001,0,1,1,1,2,0,0,1,1,2,E01000457,2021,010307460,1,1,3,2,69,10,2,1,1,0,0,0,0,1,3,E01000385
a2021010306093,2021,10306093,551595.0,176465.0,0.181072,51.466855,1,3,1,1,07/05/2021,6,14:20,-1,E09000004,E09000004,3,206,3,40,6,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000435,2021,010306093,1,1,3,1,26,6,3,8,2,0,0,0,0,1,3,E01000404
a2021010304481,2021,10304481,549269.0,177602.0,0.148092,51.477689,1,2,1,1,29/04/2021,5,13:25,-1,E09000004,E09000004,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000442,2021,010304481,1,1,3,2,80,11,2,10,9,0,0,0,0,1,7,E01000437
a2021010303268,2021,10303268,549661.0,175543.0,0.15286,51.459085,1,3,1,1,23/04/2021,6,07:11,-1,E09000004,E09000004,3,220,6,30,7,2,5,0,0,4,1,1,1,0,0,1,1,2,E01000330,2021,010303268,1,1,3,1,60,9,3,5,3,0,0,0,0,1,6,E01000330
a2021010300340,2021,10300340,549606.0,175136.0,0.151897,51.455442,1,3,1,1,06/04/2021,3,14:02,-1,E09000004,E09000004,3,207,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000362,2021,010300340,1,1,3,1,17,4,3,5,3,0,0,0,0,1,1,E01001838
a2021010299915,2021,10299915,550090.0,177027.0,0.159661,51.472305,1,3,1,1,03/04/2021,7,17:20,-1,E09000004,E09000004,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000441,2021,010299915,1,1,3,1,15,3,3,9,9,0,0,0,0,1,3,E01000441
a2021010295424,2021,10295424,549672.0,175554.0,0.153023,51.459181,1,3,1,1,05/03/2021,6,19:45,-1,E09000004,E09000004,3,220,2,30,3,3,3,220,0,0,4,1,1,0,0,1,1,2,E01000330,2021,010295424,1,1,3,2,21,5,3,6,9,0,0,0,0,1,1,E01004670
a2021010295033,2021,10295033,547970.0,173207.0,0.127562,51.438539,1,3,1,1,03/03/2021,4,07:22,-1,E09000004,E09000004,3,222,6,30,3,4,6,0,0,0,1,8,1,0,0,1,3,2,E01000443,2021,010295033,1,1,3,-1,30,6,3,10,9,0,0,0,0,1,9,E01000382
a2021010293763,2021,10293763,546997.0,174332.0,0.11404,51.448901,1,2,1,1,22/02/2021,2,14:12,-1,E09000004,E09000004,3,210,3,30,3,4,6,0,1,1,1,1,2,0,0,1,1,2,E01000352,2021,010293763,1,1,3,2,10,2,2,5,1,0,0,0,0,1,7,E01000427
a2021010292323,2021,10292323,551458.0,178142.0,0.17982,51.481959,1,2,1,1,01/02/2021,2,08:00,-1,E09000004,E09000004,5,0,9,30,9,4,6,0,9,9,1,1,1,0,0,1,3,2,E01000403,2021,010292323,1,1,3,1,15,3,2,1,1,0,0,0,0,1,3,E01000336
a2021010290927,2021,10290927,551427.0,176856.0,0.178822,51.470413,1,2,1,1,27/01/2021,4,01:00,-1,E09000004,E09000004,5,0,3,40,3,4,6,0,9,9,4,2,2,0,0,1,3,2,E01000367,2021,010290927,1,1,3,1,25,5,2,1,3,0,0,0,0,1,3,E01000392
a2021010289830,2021,10289830,550101.0,176199.0,0.159467,51.464863,1,3,1,1,23/01/2021,7,05:35,-1,E09000004,E09000004,6,0,7,20,0,-1,0,-1,0,1,7,1,1,0,0,1,3,2,E01000325,2021,010289830,1,1,3,1,44,7,3,1,3,0,0,0,0,1,5,E01024156
a2021010289669,2021,10289669,547741.0,176257.0,0.125543,51.466004,1,3,1,1,22/01/2021,6,11:27,-1,E09000004,E09000004,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000357,2021,010289669,1,1,3,2,24,5,3,5,3,0,0,0,0,1,9,E01000456
a2021010288927,2021,10288927,549964.0,177457.0,0.15803,51.476202,1,3,2,1,15/01/2021,6,20:00,-1,E09000004,E09000004,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000438,2021,010288927,2,1,3,1,41,7,3,9,5,0,0,0,0,1,5,E01000454
a2021010287525,2021,10287525,549988.0,176450.0,0.157948,51.467148,1,2,1,1,04/01/2021,2,19:00,-1,E09000004,E09000004,3,220,7,30,9,3,6,0,2,1,4,1,2,0,0,1,1,2,E01000370,2021,010287525,1,1,3,2,30,6,2,1,3,0,0,0,0,1,8,E01000370
a2020010287052,2020,10287052,551387.0,177930.0,0.178707,51.480073,1,3,1,1,31/12/2020,5,12:42,18,E09000004,E09000004,6,0,7,20,0,-1,0,-1,0,5,1,1,2,0,0,1,1,2,E01000403,2020,010287052,1,1,3,2,34,6,3,10,9,0,0,0,0,1,2,
a2020010286642,2020,10286642,546342.0,172176.0,0.10373,51.429697,1,3,1,1,27/12/2020,1,13:22,18,E09000004,E09000004,6,0,6,30,9,4,6,0,0,0,1,1,2,0,0,1,1,2,E01000457,2020,010286642,1,1,3,1,6,2,3,9,9,0,0,0,0,1,7,
a2020010285539,2020,10285539,551589.0,176474.0,0.180989,51.466937,1,2,1,1,18/12/2020,6,21:16,18,E09000004,E09000004,3,206,3,40,6,2,6,0,0,5,4,1,1,0,0,1,1,2,E01000433,2020,010285539,1,1,3,2,40,7,2,1,3,0,0,0,0,1,3,
a2020010285263,2020,10285263,547638.0,176273.0,0.124068,51.466175,1,2,1,2,17/12/2020,5,11:43,18,E09000004,E09000004,6,0,6,20,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01000456,2020,010285263,1,1,3,1,63,9,2,5,3,0,0,0,0,1,10,
a2020010285263,2020,10285263,547638.0,176273.0,0.124068,51.466175,1,2,1,2,17/12/2020,5,11:43,18,E09000004,E09000004,6,0,6,20,3,4,6,0,0,0,1,1,2,0,0,1,1,2,E01000456,2020,010285263,1,2,3,2,58,9,2,5,3,0,0,0,0,1,10,
a2020010284578,2020,10284578,547748.0,174289.0,0.124821,51.448319,1,3,1,1,14/12/2020,2,14:53,18,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,0,1,1,2,0,0,1,1,2,E01000348,2020,010284578,1,1,3,1,27,6,3,9,5,0,0,0,0,1,10,
a2020010283000,2020,10283000,547508.0,172679.0,0.1207,51.433915,1,3,2,1,05/12/2020,7,23:50,18,E09000004,E09000004,5,0,7,30,0,-1,0,-1,0,0,7,9,1,0,0,1,1,2,E01000387,2020,010283000,2,1,3,1,41,7,3,10,9,0,0,0,0,1,1,
a2020010282422,2020,10282422,549041.0,178488.0,0.145185,51.48571,1,3,1,1,03/12/2020,5,08:22,18,E09000004,E09000004,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000338,2020,010282422,1,1,3,2,20,4,3,5,9,0,0,0,0,1,4,
a2020010280506,2020,10280506,549287.0,175324.0,0.147389,51.457216,1,2,1,1,20/11/2020,6,16:15,18,E09000004,E09000004,5,0,6,30,6,4,5,0,0,8,4,1,1,0,0,1,3,2,E01000362,2020,010280506,1,1,3,1,49,8,2,1,1,0,0,0,0,1,8,
a2020010279677,2020,10279677,551694.0,176501.0,0.182511,51.467152,1,3,1,1,16/11/2020,2,15:14,18,E09000004,E09000004,5,0,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000433,2020,010279677,1,1,3,1,10,2,3,6,9,0,0,0,0,1,7,
a2020010279673,2020,10279673,551482.0,174763.0,0.178718,51.451592,1,3,1,1,15/11/2020,1,01:00,18,E09000004,E09000004,3,207,9,20,3,2,3,207,9,5,1,1,1,9,0,1,3,2,E01000378,2020,010279673,1,1,3,2,50,8,3,10,9,0,0,0,0,1,4,
a2020010279192,2020,10279192,547228.0,170768.0,0.115881,51.416816,1,3,1,1,13/11/2020,6,13:00,18,E09000004,E09000004,3,224,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000386,2020,010279192,1,1,3,1,52,8,3,5,1,0,0,0,0,1,2,
a2020010278864,2020,10278864,549931.0,178945.0,0.158187,51.489581,1,3,2,1,11/11/2020,4,14:52,18,E09000004,E09000004,6,0,6,30,0,-1,0,-1,0,0,1,1,1,0,0,1,1,2,E01000408,2020,010278864,1,1,3,1,-1,-1,3,6,9,0,0,0,0,1,4,
a2020010277162,2020,10277162,546173.0,171578.0,0.101054,51.424367,1,3,1,1,02/11/2020,2,08:40,18,E09000004,E09000004,3,222,6,30,0,-1,0,-1,0,1,1,1,2,0,0,1,1,2,E01000457,2020,010277162,1,1,3,1,10,2,3,1,3,0,0,0,0,1,4,
a2020010274565,2020,10274565,548108.0,179527.0,0.132193,51.49529,1,3,1,1,19/10/2020,2,09:15,18,E09000004,E09000004,6,0,6,20,0,-1,0,-1,0,0,1,1,1,0,0,1,3,2,E01000465,2020,010274565,1,1,3,1,42,7,3,5,1,0,0,0,0,1,2,
a2020010274337,2020,10274337,551599.0,176455.0,0.181125,51.466764,1,2,1,1,17/10/2020,7,17:37,18,E09000004,E09000004,3,206,3,40,3,2,5,0,0,0,1,1,1,0,0,1,1,2,E01000435,2020,010274337,1,1,3,1,62,9,2,5,1,0,0,0,0,1,3,
a2020010273858,2020,10273858,546617.0,174297.0,0.108561,51.448685,1,3,1,1,01/10/2020,5,14:30,18,E09000004,E09000004,6,0,9,20,0,-1,0,-1,9,9,1,9,9,9,9,1,3,2,E01000347,2020,010273858,1,1,3,1,61,9,3,10,9,0,0,0,0,1,7,
a2020010272257,2020,10272257,549578.0,173571.0,0.150833,51.441388,1,3,1,1,02/10/2020,6,19:15,18,E09000004,E09000004,3,223,9,30,0,-1,0,-1,9,9,4,2,9,0,9,1,3,2,E01000447,2020,010272257,1,1,3,1,45,7,3,10,9,0,0,0,0,1,8,
a2020010272251,2020,10272251,549612.0,175018.0,0.151933,51.45438,1,3,1,1,06/10/2020,3,15:05,18,E09000004,E09000004,5,0,3,30,1,4,3,220,0,1,1,1,1,0,0,1,1,2,E01000362,2020,010272251,1,1,3,1,12,3,3,1,1,0,0,0,0,1,5,
a2020010272195,2020,10272195,546224.0,172696.0,0.102248,51.4344,1,3,1,1,06/10/2020,3,09:10,18,E09000004,E09000004,6,0,6,20,3,4,3,222,0,0,1,1,1,0,0,1,1,2,E01000462,2020,010272195,1,1,3,1,9,2,3,5,1,0,0,0,0,1,7,
a2020010271941,2020,10271941,547910.0,179639.0,0.12939,51.496348,1,2,1,1,05/10/2020,2,09:24,18,E09000004,E09000004,5,0,3,30,0,-1,0,-1,0,0,1,2,2,0,0,1,1,2,E01000466,2020,010271941,1,1,3,1,12,3,2,5,1,0,0,0,0,1,4,
a2020010271310,2020,10271310,548408.0,179438.0,0.136474,51.494412,1,3,1,1,02/10/2020,6,08:05,18,E09000004,E09000004,5,0,3,30,0,-1,0,-1,0,0,1,5,2,0,0,1,1,2,E01000466,2020,010271310,1,1,3,1,12,3,3,5,3,0,0,0,0,1,2,
a2020010270985,2020,10270985,546531.0,174441.0,0.107384,51.450001,1,3,1,1,30/09/2020,4,14:45,18,E09000004,E09000004,3,210,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000347,2020,010270985,1,1,3,2,11,3,3,5,1,0,0,0,0,1,7,
a2020010269964,2020,10269964,551673.0,176970.0,0.18241,51.471371,1,3,1,1,25/09/2020,6,08:45,18,E09000004,E09000004,6,0,6,20,9,4,6,0,0,0,1,2,2,0,0,1,1,2,E01000433,2020,010269964,1,1,3,1,9,2,3,9,6,0,0,0,0,1,3,
